"","lon","lat","address"
"160",-122.3573992,47.5750011,"3235 16th avenue southwest, seattle, wa 98134, usa"
"161",-122.313234,47.5989833,"1419 south jackson street, seattle, wa 98144, usa"
"162",-122.304807,47.587589,"1752 rainier avenue south, seattle, wa 98144, usa"
"163",-122.3353705,47.6012344,"114 alaskan way south, seattle, wa 98104, usa"
"164",-122.3218716,47.5780725,"2755 airport way south, seattle, wa 98134, usa"
"165",-122.322206,47.579389,"2709 airport way south, seattle, wa 98134, usa"
"166",-122.3350025,47.5761581,"2951 1st avenue south, seattle, wa 98134, usa"
"167",-122.3165265,47.5976304,"1214 south weller street, seattle, wa 98144, usa"
"168",-122.334708,47.574041,"3301 1st avenue south, seattle, wa 98134, usa"
"169",-122.3363279,47.5565409,"54 south dawson street, seattle, wa 98134, usa"
"170",-122.3116718,47.5955274,"801 rainier avenue south, seattle, wa 98144, usa"
"171",-122.2868913,47.5714264,"3651 south spokane street, seattle, wa 98144, usa"
"172",-122.3249513,47.572139,"620 south spokane street, seattle, wa 98134, usa"
"173",-122.3262247,47.6090668,"1000 madison street, seattle, wa 98104, usa"
"174",-122.3339601,47.5993575,"322 1st avenue south, seattle, wa 98104, usa"
"175",-122.3298343,47.5724158,"3447 4th avenue south, seattle, wa 98134, usa"
"176",-122.3319641,47.6005882,"207 2nd avenue south, seattle, wa 98104, usa"
"177",-122.330861,47.573157,"3414 2nd avenue south, seattle, wa 98134, usa"
"178",-122.3426388,47.5648599,"8 south idaho street, seattle, wa 98134, usa"
"179",-122.32275,47.589132,"1523 airport way south, seattle, wa 98134, usa"
"180",-122.286043,47.598824,"400 lakeside avenue south, seattle, wa 98144, usa"
"181",-122.2874752,47.573606,"3300 york road south, seattle, wa 98144, usa"
"182",-122.3362111,47.605251,"1012 1st avenue, seattle, wa 98104, usa"
"183",-122.3260131,47.5998719,"605 south main street, seattle, wa 98104, usa"
"184",-122.29562,47.5708684,"3630 renton avenue south, seattle, wa 98144, usa"
"185",-122.334648,47.6010539,"119 1st avenue south, seattle, wa 98104, usa"
"186",-122.327824,47.606039,"703 columbia street, seattle, wa 98104, usa"
"187",-122.3247888,47.6079298,"802 terry avenue, seattle, wa 98104, usa"
"188",-122.3226346,47.6078366,"1120 cherry street, seattle, wa 98104, usa"
"189",-122.3350025,47.5761581,"2951 1st avenue south, seattle, wa 98134, usa"
"190",-122.2963371,47.5755493,"3109 rainier avenue south, seattle, wa 98144, usa"
"191",-122.3243994,47.5994362,"664 south jackson street, seattle, wa 98104, usa"
"192",-122.3252415,47.6085417,"901 boren avenue, seattle, wa 98104, usa"
"193",-122.3293308,47.6014895,"110 prefontaine place south, seattle, wa 98104, usa"
"194",-122.3284587,47.5746343,"3224 4th avenue south, seattle, wa 98134, usa"
"195",-122.3348352,47.5591904,"4747 1st avenue south, seattle, wa 98134, usa"
"196",-122.313781,47.581902,"2335 15th avenue south, seattle, wa 98144, usa"
"197",-122.3267888,47.6074644,"821 9th avenue, seattle, wa 98104, usa"
"198",-122.32275,47.589132,"1523 airport way south, seattle, wa 98134, usa"
"199",-122.293279,47.598959,"402-1/2 30th avenue south, seattle, wa 98144, usa"
"200",-122.3410244,47.5886473,"17 south massachusetts street, seattle, wa 98134, usa"
"201",-122.3337036,47.5752311,"3200 1st avenue south, seattle, wa 98134, usa"
"202",-122.3354951,47.6027605,"83 columbia street, seattle, wa 98104, usa"
"203",-122.3316049,47.6024435,"519 3rd avenue, seattle, wa 98104, usa"
"204",-122.325533,47.579506,"2702 6th avenue south, seattle, wa 98134, usa"
"205",-122.331912,47.603845,"700 3rd avenue, seattle, wa 98104, usa"
"206",-122.335729,47.559003,"80 south hudson street, seattle, wa 98134, usa"
